backend_name;date;results
ibmqx5;2018-07-05T21:06:17.347Z;{'0000000000000010': 113, '0000000000000011': 875, '1000000000000010': 2, '1000000000000011': 34}
ibmqx5;2018-07-05T21:06:17.421Z;{'0000000000000000': 50, '0000000000000001': 4, '0000000000000010': 32, '0000000000000011': 2, '1000000000000000': 468, '1000000000000001': 24, '1000000000000010': 425, '1000000000000011': 19}
ibmqx4;2018-07-05T19:13:08.307Z;{'00000': 202, '00001': 9, '00010': 237, '00011': 3, '00100': 277, '00101': 3, '00110': 293}
ibmqx4;2018-07-05T19:13:08.435Z;{'00000': 493, '00001': 6, '00010': 456, '00011': 6, '00100': 26, '00101': 2, '00110': 34, '00111': 1}
ibmqx4;2018-07-05T19:13:08.484Z;{'00000': 163, '00001': 17, '00010': 254, '00011': 9, '00100': 284, '00101': 7, '00110': 275, '00111': 15}
ibmqx4;2018-07-05T19:13:08.570Z;{'00000': 484, '00001': 24, '00010': 443, '00011': 17, '00100': 28, '00101': 2, '00110': 26}
ibmqx4;2018-07-05T19:13:08.690Z;{'00000': 176, '00001': 27, '00010': 218, '00011': 30, '00100': 227, '00101': 16, '00110': 285, '00111': 45}
ibmqx4;2018-07-05T19:13:08.763Z;{'00000': 441, '00001': 75, '00010': 392, '00011': 62, '00100': 28, '00101': 1, '00110': 23, '00111': 2}
ibmqx4;2018-07-05T19:13:08.851Z;{'00000': 158, '00001': 52, '00010': 203, '00011': 47, '00100': 206, '00101': 56, '00110': 223, '00111': 79}
ibmqx4;2018-07-05T19:13:08.941Z;{'00000': 379, '00001': 128, '00010': 344, '00011': 125, '00100': 13, '00101': 10, '00110': 19, '00111': 6}
ibmqx4;2018-07-05T19:13:09.092Z;{'00000': 134, '00001': 91, '00010': 143, '00011': 77, '00100': 164, '00101': 87, '00110': 195, '00111': 133}
ibmqx4;2018-07-05T19:13:09.124Z;{'00000': 320, '00001': 185, '00010': 291, '00011': 179, '00100': 19, '00101': 5, '00110': 17, '00111': 8}
ibmqx4;2018-07-05T19:13:09.205Z;{'00000': 76, '00001': 123, '00010': 122, '00011': 113, '00100': 117, '00101': 136, '00110': 150, '00111': 187}
ibmqx4;2018-07-05T19:13:09.322Z;{'00000': 241, '00001': 253, '00010': 213, '00011': 253, '00100': 13, '00101': 17, '00110': 13, '00111': 21}
ibmqx4;2018-07-05T19:13:09.395Z;{'00000': 59, '00001': 180, '00010': 80, '00011': 147, '00100': 76, '00101': 164, '00110': 97, '00111': 221}
ibmqx4;2018-07-05T19:13:09.476Z;{'00000': 140, '00001': 342, '00010': 149, '00011': 346, '00100': 3, '00101': 21, '00110': 7, '00111': 16}
ibmqx4;2018-07-05T19:13:09.577Z;{'00000': 43, '00001': 246, '00010': 54, '00011': 154, '00100': 39, '00101': 171, '00110': 56, '00111': 261}
ibmqx4;2018-07-05T19:13:09.638Z;{'00000': 80, '00001': 385, '00010': 68, '00011': 433, '00100': 5, '00101': 23, '00110': 3, '00111': 27}
ibmqx4;2018-07-05T19:13:09.749Z;{'00000': 21, '00001': 240, '00010': 41, '00011': 175, '00100': 26, '00101': 194, '00110': 35, '00111': 292}
ibmqx4;2018-07-05T19:13:09.824Z;{'00000': 40, '00001': 436, '00010': 52, '00011': 439, '00100': 2, '00101': 26, '00110': 2, '00111': 27}
ibmqx4;2018-07-05T19:13:09.915Z;{'00000': 24, '00001': 225, '00010': 29, '00011': 197, '00100': 18, '00101': 207, '00110': 30, '00111': 294}
ibmqx4;2018-07-05T19:13:10.031Z;{'00000': 45, '00001': 428, '00010': 43, '00011': 449, '00100': 3, '00101': 26, '00110': 4, '00111': 26}
ibmqx5;2018-07-05T21:05:30.752Z;{'0000000000000010': 979, '0000000000000011': 30, '1000000000000010': 14, '1000000000000011': 1}
ibmqx5;2018-07-05T21:05:30.970Z;{'0000000000000000': 517, '0000000000000001': 471, '0000000000000010': 6, '0000000000000011': 7, '1000000000000000': 8, '1000000000000001': 15}
ibmqx5;2018-07-05T21:05:31.089Z;{'0000000000000010': 956, '0000000000000011': 37, '1000000000000010': 29, '1000000000000011': 2}
ibmqx5;2018-07-05T21:05:31.249Z;{'0000000000000000': 529, '0000000000000001': 441, '0000000000000010': 20, '0000000000000011': 17, '1000000000000000': 9, '1000000000000001': 7, '1000000000000011': 1}
ibmqx5;2018-07-05T21:05:31.370Z;{'0000000000000010': 886, '0000000000000011': 119, '1000000000000010': 14, '1000000000000011': 5}
ibmqx5;2018-07-05T21:05:31.567Z;{'0000000000000000': 463, '0000000000000001': 22, '0000000000000010': 405, '0000000000000011': 15, '1000000000000000': 63, '1000000000000001': 3, '1000000000000010': 51, '1000000000000011': 2}
ibmqx5;2018-07-05T21:05:31.672Z;{'0000000000000000': 1, '0000000000000010': 764, '0000000000000011': 230, '1000000000000010': 24, '1000000000000011': 5}
ibmqx5;2018-07-05T21:05:31.805Z;{'0000000000000000': 389, '0000000000000001': 18, '0000000000000010': 342, '0000000000000011': 18, '1000000000000000': 134, '1000000000000001': 9, '1000000000000010': 108, '1000000000000011': 6}
ibmqx5;2018-07-05T21:05:31.966Z;{'0000000000000010': 641, '0000000000000011': 358, '1000000000000010': 14, '1000000000000011': 11}
ibmqx5;2018-07-05T21:05:32.107Z;{'0000000000000000': 314, '0000000000000001': 28, '0000000000000010': 260, '0000000000000011': 17, '1000000000000000': 200, '1000000000000001': 9, '1000000000000010': 185, '1000000000000011': 11}
ibmqx5;2018-07-05T21:05:32.244Z;{'0000000000000010': 432, '0000000000000011': 566, '1000000000000010': 14, '1000000000000011': 12}
ibmqx5;2018-07-05T21:05:32.379Z;{'0000000000000000': 262, '0000000000000001': 224, '0000000000000010': 255, '0000000000000011': 259, '1000000000000000': 6, '1000000000000001': 4, '1000000000000010': 5, '1000000000000011': 9}
ibmqx5;2018-07-05T21:05:32.516Z;{'0000000000000010': 282, '0000000000000011': 707, '1000000000000010': 9, '1000000000000011': 26}
ibmqx5;2018-07-05T21:05:32.677Z;{'0000000000000000': 177, '0000000000000001': 8, '0000000000000010': 140, '0000000000000011': 9, '1000000000000000': 347, '1000000000000001': 24, '1000000000000010': 304, '1000000000000011': 15}
ibmqx5;2018-07-05T21:05:32.831Z;{'0000000000000010': 199, '0000000000000011': 798, '1000000000000010': 6, '1000000000000011': 21}
ibmqx5;2018-07-05T21:05:32.957Z;{'0000000000000000': 92, '0000000000000001': 78, '0000000000000010': 447, '0000000000000011': 381, '1000000000000000': 3, '1000000000000001': 3, '1000000000000010': 8, '1000000000000011': 12}
ibmqx5;2018-07-05T21:05:33.152Z;{'0000000000000010': 122, '0000000000000011': 882, '1000000000000010': 2, '1000000000000011': 18}
ibmqx5;2018-07-05T21:05:33.253Z;{'0000000000000000': 49, '0000000000000001': 5, '0000000000000010': 45, '0000000000000011': 6, '1000000000000000': 474, '1000000000000001': 30, '1000000000000010': 390, '1000000000000011': 25}
ibmqx5;2018-07-05T21:05:33.391Z;{'0000000000000010': 96, '0000000000000011': 905, '1000000000000010': 2, '1000000000000011': 21}
ibmqx5;2018-07-05T21:05:33.559Z;{'0000000000000000': 51, '0000000000000001': 1, '0000000000000010': 29, '0000000000000011': 3, '1000000000000000': 479, '1000000000000001': 30, '1000000000000010': 404, '1000000000000011': 27}
ibmqx4;2018-07-05T19:12:27.201Z;{'00000': 191, '00001': 4, '00010': 413, '00011': 3, '00100': 201, '00101': 1, '00110': 210, '00111': 1}
ibmqx4;2018-07-05T19:12:27.291Z;{'00000': 488, '00001': 5, '00010': 486, '00011': 4, '00100': 18, '00110': 23}
ibmqx4;2018-07-05T19:12:27.374Z;{'00000': 182, '00001': 14, '00010': 417, '00011': 6, '00100': 201, '00101': 5, '00110': 195, '00111': 4}
ibmqx4;2018-07-05T19:12:27.497Z;{'00000': 464, '00001': 12, '00010': 469, '00011': 19, '00100': 38, '00110': 21, '00111': 1}
ibmqx4;2018-07-05T19:12:27.595Z;{'00000': 155, '00001': 29, '00010': 394, '00011': 28, '00100': 202, '00101': 23, '00110': 171, '00111': 22}
ibmqx4;2018-07-05T19:12:27.678Z;{'00000': 401, '00001': 70, '00010': 442, '00011': 60, '00100': 30, '00101': 2, '00110': 17, '00111': 2}
ibmqx4;2018-07-05T19:12:27.764Z;{'00000': 130, '00001': 60, '00010': 360, '00011': 66, '00100': 165, '00101': 43, '00110': 154, '00111': 46}
ibmqx4;2018-07-05T19:12:27.853Z;{'00000': 380, '00001': 129, '00010': 340, '00011': 121, '00100': 23, '00101': 5, '00110': 20, '00111': 6}
ibmqx4;2018-07-05T19:12:27.948Z;{'00000': 119, '00001': 117, '00010': 270, '00011': 112, '00100': 128, '00101': 56, '00110': 126, '00111': 96}
ibmqx4;2018-07-05T19:12:28.060Z;{'00000': 280, '00001': 219, '00010': 296, '00011': 185, '00100': 17, '00101': 4, '00110': 15, '00111': 8}
ibmqx4;2018-07-05T19:12:28.151Z;{'00000': 98, '00001': 164, '00010': 176, '00011': 165, '00100': 105, '00101': 102, '00110': 96, '00111': 118}
ibmqx4;2018-07-05T19:12:28.240Z;{'00000': 220, '00001': 275, '00010': 205, '00011': 263, '00100': 11, '00101': 16, '00110': 17, '00111': 17}
ibmqx4;2018-07-05T19:12:28.335Z;{'00000': 70, '00001': 186, '00010': 173, '00011': 228, '00100': 50, '00101': 116, '00110': 64, '00111': 137}
ibmqx4;2018-07-05T19:12:28.440Z;{'00000': 165, '00001': 378, '00010': 127, '00011': 290, '00100': 8, '00101': 20, '00110': 9, '00111': 27}
ibmqx4;2018-07-05T19:12:28.553Z;{'00000': 35, '00001': 242, '00010': 88, '00011': 229, '00100': 39, '00101': 160, '00110': 35, '00111': 196}
ibmqx4;2018-07-05T19:12:28.633Z;{'00000': 99, '00001': 416, '00010': 87, '00011': 362, '00100': 4, '00101': 23, '00110': 4, '00111': 29}
ibmqx4;2018-07-05T19:12:28.716Z;{'00000': 25, '00001': 226, '00010': 44, '00011': 281, '00100': 26, '00101': 171, '00110': 28, '00111': 223}
ibmqx4;2018-07-05T19:12:28.830Z;{'00000': 52, '00001': 434, '00010': 43, '00011': 437, '00100': 1, '00101': 28, '00110': 3, '00111': 26}
ibmqx4;2018-07-05T19:12:28.921Z;{'00000': 20, '00001': 271, '00010': 35, '00011': 298, '00100': 12, '00101': 165, '00110': 19, '00111': 204}
ibmqx4;2018-07-05T19:12:29.007Z;{'00000': 40, '00001': 468, '00010': 35, '00011': 421, '00100': 1, '00101': 26, '00110': 1, '00111': 32}
ibmqx5;2018-07-05T21:04:49.172Z;{'0000000000000010': 968, '0000000000000011': 36, '1000000000000010': 16, '1000000000000011': 4}
ibmqx5;2018-07-05T21:04:49.356Z;{'0000000000000000': 494, '0000000000000001': 22, '0000000000000010': 478, '0000000000000011': 24, '1000000000000000': 2, '1000000000000010': 4}
ibmqx5;2018-07-05T21:04:49.487Z;{'0000000000000010': 945, '0000000000000011': 60, '1000000000000010': 16, '1000000000000011': 3}
ibmqx5;2018-07-05T21:04:49.625Z;{'0000000000000000': 468, '0000000000000001': 496, '0000000000000010': 19, '0000000000000011': 16, '1000000000000000': 12, '1000000000000001': 12, '1000000000000011': 1}
ibmqx5;2018-07-05T21:04:49.780Z;{'0000000000000010': 873, '0000000000000011': 128, '1000000000000010': 19, '1000000000000011': 4}
ibmqx5;2018-07-05T21:04:49.906Z;{'0000000000000000': 483, '0000000000000001': 12, '0000000000000010': 392, '0000000000000011': 21, '1000000000000000': 61, '1000000000000001': 3, '1000000000000010': 44, '1000000000000011': 8}
ibmqx5;2018-07-05T21:04:50.061Z;{'0000000000000010': 798, '0000000000000011': 210, '1000000000000010': 14, '1000000000000011': 2}
ibmqx5;2018-07-05T21:04:50.189Z;{'0000000000000000': 376, '0000000000000001': 25, '0000000000000010': 357, '0000000000000011': 13, '1000000000000000': 124, '1000000000000001': 8, '1000000000000010': 118, '1000000000000011': 3}
ibmqx5;2018-07-05T21:04:50.375Z;{'0000000000000010': 617, '0000000000000011': 380, '1000000000000010': 15, '1000000000000011': 12}
ibmqx5;2018-07-05T21:04:50.458Z;{'0000000000000000': 327, '0000000000000001': 289, '0000000000000010': 214, '0000000000000011': 170, '1000000000000000': 9, '1000000000000001': 7, '1000000000000010': 4, '1000000000000011': 4}
ibmqx5;2018-07-05T21:04:50.601Z;{'0000000000000010': 460, '0000000000000011': 538, '1000000000000010': 9, '1000000000000011': 17}
ibmqx5;2018-07-05T21:04:50.729Z;{'0000000000000000': 258, '0000000000000001': 12, '0000000000000010': 190, '0000000000000011': 14, '1000000000000000': 271, '1000000000000001': 15, '1000000000000010': 249, '1000000000000011': 15}
ibmqx5;2018-07-05T21:04:50.869Z;{'0000000000000010': 277, '0000000000000011': 720, '1000000000000010': 9, '1000000000000011': 18}
ibmqx5;2018-07-05T21:04:51.008Z;{'0000000000000000': 173, '0000000000000001': 8, '0000000000000010': 148, '0000000000000011': 7, '1000000000000000': 343, '1000000000000001': 19, '1000000000000010': 306, '1000000000000011': 20}
ibmqx5;2018-07-05T21:04:51.157Z;{'0000000000000010': 191, '0000000000000011': 810, '1000000000000010': 6, '1000000000000011': 17}
ibmqx5;2018-07-05T21:04:51.323Z;{'0000000000000000': 77, '0000000000000001': 5, '0000000000000010': 78, '0000000000000011': 7, '1000000000000000': 447, '1000000000000001': 26, '1000000000000010': 371, '1000000000000011': 13}
ibmqx5;2018-07-05T21:04:51.413Z;{'0000000000000010': 131, '0000000000000011': 873, '1000000000000010': 4, '1000000000000011': 16}
ibmqx5;2018-07-05T21:04:51.572Z;{'0000000000000000': 76, '0000000000000001': 59, '0000000000000010': 432, '0000000000000011': 428, '1000000000000000': 2, '1000000000000010': 16, '1000000000000011': 11}
ibmqx5;2018-07-05T21:04:51.703Z;{'0000000000000010': 98, '0000000000000011': 899, '1000000000000010': 4, '1000000000000011': 23}
ibmqx5;2018-07-05T21:04:51.843Z;{'0000000000000000': 63, '0000000000000001': 50, '0000000000000010': 469, '0000000000000011': 410, '1000000000000000': 1, '1000000000000010': 12, '1000000000000011': 19}
ibmqx4;2018-07-05T19:11:45.211Z;{'00000': 275, '00001': 1, '00010': 292, '00011': 2, '00100': 150, '00101': 3, '00110': 292, '00111': 9}
ibmqx4;2018-07-05T19:11:45.327Z;{'00000': 541, '00001': 3, '00010': 402, '00011': 8, '00100': 30, '00101': 2, '00110': 37, '00111': 1}
ibmqx4;2018-07-05T19:11:45.399Z;{'00000': 282, '00001': 12, '00010': 290, '00011': 8, '00100': 133, '00101': 5, '00110': 286, '00111': 8}
ibmqx4;2018-07-05T19:11:45.480Z;{'00000': 485, '00001': 26, '00010': 439, '00011': 15, '00100': 26, '00101': 3, '00110': 30}
ibmqx4;2018-07-05T19:11:45.599Z;{'00000': 260, '00001': 34, '00010': 307, '00011': 24, '00100': 115, '00101': 22, '00110': 224, '00111': 38}
ibmqx4;2018-07-05T19:11:45.680Z;{'00000': 480, '00001': 52, '00010': 375, '00011': 61, '00100': 29, '00101': 4, '00110': 16, '00111': 7}
ibmqx4;2018-07-05T19:11:45.747Z;{'00000': 225, '00001': 49, '00010': 273, '00011': 59, '00100': 117, '00101': 41, '00110': 187, '00111': 73}
ibmqx4;2018-07-05T19:11:45.837Z;{'00000': 403, '00001': 121, '00010': 332, '00011': 110, '00100': 20, '00101': 11, '00110': 19, '00111': 8}
ibmqx4;2018-07-05T19:11:45.955Z;{'00000': 176, '00001': 99, '00010': 198, '00011': 90, '00100': 88, '00101': 76, '00110': 186, '00111': 111}
ibmqx4;2018-07-05T19:11:46.037Z;{'00000': 343, '00001': 171, '00010': 273, '00011': 176, '00100': 15, '00101': 14, '00110': 23, '00111': 9}
ibmqx4;2018-07-05T19:11:46.110Z;{'00000': 125, '00001': 157, '00010': 161, '00011': 149, '00100': 51, '00101': 95, '00110': 134, '00111': 152}
ibmqx4;2018-07-05T19:11:46.190Z;{'00000': 232, '00001': 280, '00010': 179, '00011': 273, '00100': 16, '00101': 20, '00110': 14, '00111': 10}
ibmqx4;2018-07-05T19:11:46.287Z;{'00000': 89, '00001': 205, '00010': 106, '00011': 207, '00100': 31, '00101': 113, '00110': 85, '00111': 188}
ibmqx4;2018-07-05T19:11:46.382Z;{'00000': 168, '00001': 361, '00010': 154, '00011': 292, '00100': 11, '00101': 15, '00110': 7, '00111': 16}
ibmqx4;2018-07-05T19:11:46.461Z;{'00000': 64, '00001': 242, '00010': 51, '00011': 198, '00100': 40, '00101': 151, '00110': 46, '00111': 232}
ibmqx4;2018-07-05T19:11:46.551Z;{'00000': 89, '00001': 393, '00010': 83, '00011': 398, '00100': 6, '00101': 24, '00110': 3, '00111': 28}
ibmqx4;2018-07-05T19:11:46.662Z;{'00000': 32, '00001': 237, '00010': 54, '00011': 238, '00100': 20, '00101': 186, '00110': 20, '00111': 237}
ibmqx4;2018-07-05T19:11:46.747Z;{'00000': 52, '00001': 443, '00010': 61, '00011': 416, '00100': 2, '00101': 22, '00110': 3, '00111': 25}
ibmqx4;2018-07-05T19:11:46.824Z;{'00000': 20, '00001': 234, '00010': 25, '00011': 246, '00100': 14, '00101': 207, '00110': 14, '00111': 264}
ibmqx4;2018-07-05T19:11:46.916Z;{'00000': 31, '00001': 446, '00010': 36, '00011': 447, '00100': 2, '00101': 36, '00110': 1, '00111': 25}
ibmqx5;2018-07-05T21:04:05.011Z;{'0000000000000010': 960, '0000000000000011': 24, '1000000000000010': 39, '1000000000000011': 1}
ibmqx5;2018-07-05T21:04:05.686Z;{'0000000000000000': 538, '0000000000000001': 30, '0000000000000010': 425, '0000000000000011': 26, '1000000000000000': 4, '1000000000000010': 1}
ibmqx5;2018-07-05T21:04:05.872Z;{'0000000000000000': 1, '0000000000000010': 940, '0000000000000011': 58, '1000000000000010': 24, '1000000000000011': 1}
ibmqx5;2018-07-05T21:04:06.088Z;{'0000000000000000': 494, '0000000000000001': 465, '0000000000000010': 18, '0000000000000011': 19, '1000000000000000': 14, '1000000000000001': 13, '1000000000000010': 1}
ibmqx5;2018-07-05T21:04:06.308Z;{'0000000000000010': 855, '0000000000000011': 139, '1000000000000010': 26, '1000000000000011': 4}
ibmqx5;2018-07-05T21:04:06.431Z;{'0000000000000000': 450, '0000000000000001': 24, '0000000000000010': 409, '0000000000000011': 22, '1000000000000000': 59, '1000000000000001': 6, '1000000000000010': 51, '1000000000000011': 3}
ibmqx5;2018-07-05T21:04:06.588Z;{'0000000000000010': 764, '0000000000000011': 231, '1000000000000010': 20, '1000000000000011': 9}
ibmqx5;2018-07-05T21:04:07.146Z;{'0000000000000000': 399, '0000000000000001': 366, '0000000000000010': 132, '0000000000000011': 104, '1000000000000000': 12, '1000000000000001': 6, '1000000000000010': 2, '1000000000000011': 3}
ibmqx5;2018-07-05T21:04:07.341Z;{'0000000000000010': 593, '0000000000000011': 401, '1000000000000010': 16, '1000000000000011': 14}
ibmqx5;2018-07-05T21:04:07.540Z;{'0000000000000000': 313, '0000000000000001': 11, '0000000000000010': 284, '0000000000000011': 14, '1000000000000000': 210, '1000000000000001': 13, '1000000000000010': 171, '1000000000000011': 8}
ibmqx5;2018-07-05T21:04:07.662Z;{'0000000000000010': 461, '0000000000000011': 530, '1000000000000010': 13, '1000000000000011': 20}
ibmqx5;2018-07-05T21:04:07.854Z;{'0000000000000000': 244, '0000000000000001': 10, '0000000000000010': 216, '0000000000000011': 8, '1000000000000000': 280, '1000000000000001': 23, '1000000000000010': 225, '1000000000000011': 18}
ibmqx5;2018-07-05T21:04:07.974Z;{'0000000000000000': 1, '0000000000000010': 309, '0000000000000011': 690, '1000000000000010': 6, '1000000000000011': 18}
ibmqx5;2018-07-05T21:04:08.388Z;{'0000000000000000': 185, '0000000000000001': 139, '0000000000000010': 379, '0000000000000011': 292, '1000000000000000': 3, '1000000000000001': 6, '1000000000000010': 8, '1000000000000011': 12}
ibmqx5;2018-07-05T21:04:08.532Z;{'0000000000000010': 214, '0000000000000011': 779, '1000000000000010': 4, '1000000000000011': 27}
ibmqx5;2018-07-05T21:04:08.703Z;{'0000000000000000': 105, '0000000000000001': 100, '0000000000000010': 427, '0000000000000011': 374, '1000000000000001': 2, '1000000000000010': 9, '1000000000000011': 7}
ibmqx5;2018-07-05T21:04:08.866Z;{'0000000000000010': 123, '0000000000000011': 877, '1000000000000010': 6, '1000000000000011': 18}
ibmqx5;2018-07-05T21:04:08.974Z;{'0000000000000000': 77, '0000000000000001': 53, '0000000000000010': 441, '0000000000000011': 429, '1000000000000000': 1, '1000000000000001': 2, '1000000000000010': 15, '1000000000000011': 6}
ibmqx5;2018-07-05T21:04:09.124Z;{'0000000000000010': 105, '0000000000000011': 895, '1000000000000011': 24}
ibmqx5;2018-07-05T21:04:09.245Z;{'0000000000000000': 33, '0000000000000001': 2, '0000000000000010': 30, '0000000000000011': 4, '1000000000000000': 479, '1000000000000001': 29, '1000000000000010': 421, '1000000000000011': 26}
ibmqx4;2018-07-05T19:11:03.804Z;{'00000': 180, '00001': 5, '00010': 257, '00011': 3, '00100': 259, '00101': 3, '00110': 313, '00111': 4}
ibmqx4;2018-07-05T19:11:03.820Z;{'00000': 479, '00001': 7, '00010': 473, '00011': 6, '00100': 24, '00110': 34, '00111': 1}
